Tabela,Data,Kurs średni,Zmiana
243/A/NBP/2019,2019-12-17,4.2605,-0.13
242/A/NBP/2019,2019-12-16,4.2659,-0.21
241/A/NBP/2019,2019-12-13,4.2747,-0.23
240/A/NBP/2019,2019-12-12,4.2846,-0.01
239/A/NBP/2019,2019-12-11,4.2851,-0.07
238/A/NBP/2019,2019-12-10,4.288,0.12
237/A/NBP/2019,2019-12-09,4.283,0.26
236/A/NBP/2019,2019-12-06,4.2721,-0.13
235/A/NBP/2019,2019-12-05,4.2777,-0.04
234/A/NBP/2019,2019-12-04,4.2792,-0.25
233/A/NBP/2019,2019-12-03,4.29,-0.25
232/A/NBP/2019,2019-12-02,4.3008,-0.53
231/A/NBP/2019,2019-11-29,4.3236,0.01
230/A/NBP/2019,2019-11-28,4.323,0.29
229/A/NBP/2019,2019-11-27,4.3107,0.25
228/A/NBP/2019,2019-11-26,4.2999,0.02
227/A/NBP/2019,2019-11-25,4.299,0.03
226/A/NBP/2019,2019-11-22,4.2975,0.06
225/A/NBP/2019,2019-11-21,4.2948,0.07
224/A/NBP/2019,2019-11-20,4.2917,-0.03
223/A/NBP/2019,2019-11-19,4.2928,0.1
222/A/NBP/2019,2019-11-18,4.2884,0.18
221/A/NBP/2019,2019-11-15,4.2807,-0.25
220/A/NBP/2019,2019-11-14,4.2916,0.15
219/A/NBP/2019,2019-11-13,4.285,0.14
218/A/NBP/2019,2019-11-12,4.2788,0.35
217/A/NBP/2019,2019-11-08,4.2638,-0.04
216/A/NBP/2019,2019-11-07,4.2653,-0.1
215/A/NBP/2019,2019-11-06,4.2697,0.15
214/A/NBP/2019,2019-11-05,4.2631,0.22
213/A/NBP/2019,2019-11-04,4.2539,-0.18
212/A/NBP/2019,2019-10-31,4.2617,-0.09
211/A/NBP/2019,2019-10-30,4.2655,-0.24
210/A/NBP/2019,2019-10-29,4.2757,0.06
209/A/NBP/2019,2019-10-28,4.2732,-0.07
208/A/NBP/2019,2019-10-25,4.2762,-0.09
207/A/NBP/2019,2019-10-24,4.28,0.05
206/A/NBP/2019,2019-10-23,4.2778,-0.03
205/A/NBP/2019,2019-10-22,4.2792,0.04
204/A/NBP/2019,2019-10-21,4.2775,-0.16
203/A/NBP/2019,2019-10-18,4.2844,-0.01
202/A/NBP/2019,2019-10-17,4.2849,-0.28
201/A/NBP/2019,2019-10-16,4.297,0.05
200/A/NBP/2019,2019-10-15,4.2949,-0.05
199/A/NBP/2019,2019-10-14,4.2969,-0.3
198/A/NBP/2019,2019-10-11,4.3097,-0.28
197/A/NBP/2019,2019-10-10,4.3217,-0.09
196/A/NBP/2019,2019-10-09,4.3257,-0.12
195/A/NBP/2019,2019-10-08,4.331,0.01
194/A/NBP/2019,2019-10-07,4.3304,-0.02
193/A/NBP/2019,2019-10-04,4.3311,-0.38
192/A/NBP/2019,2019-10-03,4.3475,-0.71
191/A/NBP/2019,2019-10-02,4.3788,0.12
190/A/NBP/2019,2019-10-01,4.3734,0
189/A/NBP/2019,2019-09-30,4.3736,-0.3
188/A/NBP/2019,2019-09-27,4.3866,0.01
187/A/NBP/2019,2019-09-26,4.3861,0.04
186/A/NBP/2019,2019-09-25,4.3844,0.11
185/A/NBP/2019,2019-09-24,4.3796,-0.22
184/A/NBP/2019,2019-09-23,4.3891,1.04
183/A/NBP/2019,2019-09-20,4.3438,0.03
182/A/NBP/2019,2019-09-19,4.3425,0.01
181/A/NBP/2019,2019-09-18,4.3419,0.02
180/A/NBP/2019,2019-09-17,4.341,0.34
179/A/NBP/2019,2019-09-16,4.3262,-0.31
178/A/NBP/2019,2019-09-13,4.3396,-0.01
177/A/NBP/2019,2019-09-12,4.34,0.1
176/A/NBP/2019,2019-09-11,4.3357,0.02
175/A/NBP/2019,2019-09-10,4.335,-0.05
174/A/NBP/2019,2019-09-09,4.3373,-0.04
173/A/NBP/2019,2019-09-06,4.3392,-0.04
172/A/NBP/2019,2019-09-05,4.3409,0.06
171/A/NBP/2019,2019-09-04,4.3385,-0.65
170/A/NBP/2019,2019-09-03,4.3667,-0.05
169/A/NBP/2019,2019-09-02,4.3691,-0.35
168/A/NBP/2019,2019-08-30,4.3844,0
167/A/NBP/2019,2019-08-29,4.3845,-0.03
166/A/NBP/2019,2019-08-28,4.3857,0.4
165/A/NBP/2019,2019-08-27,4.3684,-0.08
164/A/NBP/2019,2019-08-26,4.3719,0.34
163/A/NBP/2019,2019-08-23,4.3572,-0.2
162/A/NBP/2019,2019-08-22,4.366,0.34
161/A/NBP/2019,2019-08-21,4.3513,-0.33
160/A/NBP/2019,2019-08-20,4.3656,0.31
159/A/NBP/2019,2019-08-19,4.3519,-0.06
158/A/NBP/2019,2019-08-16,4.3543,0.18
157/A/NBP/2019,2019-08-14,4.3463,0.31
156/A/NBP/2019,2019-08-13,4.3327,0.15
155/A/NBP/2019,2019-08-12,4.3262,0.09
154/A/NBP/2019,2019-08-09,4.3225,0.01
153/A/NBP/2019,2019-08-08,4.322,0.06
152/A/NBP/2019,2019-08-07,4.3194,0.23
151/A/NBP/2019,2019-08-06,4.3096,-0.2
150/A/NBP/2019,2019-08-05,4.3182,0.23
149/A/NBP/2019,2019-08-02,4.3085,0.36
148/A/NBP/2019,2019-08-01,4.2931,0.05
147/A/NBP/2019,2019-07-31,4.2911,0.01
146/A/NBP/2019,2019-07-30,4.2906,0.31
145/A/NBP/2019,2019-07-29,4.2773,0.3
144/A/NBP/2019,2019-07-26,4.2645,0.31
143/A/NBP/2019,2019-07-25,4.2514,-0.16
142/A/NBP/2019,2019-07-24,4.2581,0.21
141/A/NBP/2019,2019-07-23,4.2492,0.03
140/A/NBP/2019,2019-07-22,4.248,-0.26
139/A/NBP/2019,2019-07-19,4.2592,-0.1
138/A/NBP/2019,2019-07-18,4.2635,-0.02
137/A/NBP/2019,2019-07-17,4.2644,0.15
136/A/NBP/2019,2019-07-16,4.2582,-0.21
135/A/NBP/2019,2019-07-15,4.2673,0.01
134/A/NBP/2019,2019-07-12,4.2669,-0.03
133/A/NBP/2019,2019-07-11,4.2682,-0.11
132/A/NBP/2019,2019-07-10,4.2729,0.22
131/A/NBP/2019,2019-07-09,4.2637,0.28
130/A/NBP/2019,2019-07-08,4.2519,0.17
129/A/NBP/2019,2019-07-05,4.2445,0.04
128/A/NBP/2019,2019-07-04,4.2427,-0.04
127/A/NBP/2019,2019-07-03,4.2442,-0.04
126/A/NBP/2019,2019-07-02,4.2457,0.12
125/A/NBP/2019,2019-07-01,4.2406,-0.27
124/A/NBP/2019,2019-06-28,4.252,-0.1
123/A/NBP/2019,2019-06-27,4.2561,-0.19
122/A/NBP/2019,2019-06-26,4.2642,0.21
121/A/NBP/2019,2019-06-25,4.2554,0.04
120/A/NBP/2019,2019-06-24,4.2538,-0.2
119/A/NBP/2019,2019-06-21,4.2622,-0.12
118/A/NBP/2019,2019-06-19,4.2673,0.1
117/A/NBP/2019,2019-06-18,4.2631,0.08
116/A/NBP/2019,2019-06-17,4.2599,0.11
115/A/NBP/2019,2019-06-14,4.2554,-0.13
114/A/NBP/2019,2019-06-13,4.261,-0.09
113/A/NBP/2019,2019-06-12,4.265,-0.06
112/A/NBP/2019,2019-06-11,4.2675,0.08
111/A/NBP/2019,2019-06-10,4.264,-0.29
110/A/NBP/2019,2019-06-07,4.2762,-0.05
109/A/NBP/2019,2019-06-06,4.2783,0
108/A/NBP/2019,2019-06-05,4.2782,-0.01
107/A/NBP/2019,2019-06-04,4.2788,-0.05
106/A/NBP/2019,2019-06-03,4.2809,-0.25
105/A/NBP/2019,2019-05-31,4.2916,-0.01
104/A/NBP/2019,2019-05-30,4.2919,-0.2
103/A/NBP/2019,2019-05-29,4.3007,0.09
102/A/NBP/2019,2019-05-28,4.2967,0.03
101/A/NBP/2019,2019-05-27,4.2952,-0.09
100/A/NBP/2019,2019-05-24,4.2989,-0.27
99/A/NBP/2019,2019-05-23,4.3107,0.02
98/A/NBP/2019,2019-05-22,4.3098,0.1
97/A/NBP/2019,2019-05-21,4.3055,0.14
96/A/NBP/2019,2019-05-20,4.2995,-0.18
95/A/NBP/2019,2019-05-17,4.3072,0.33
94/A/NBP/2019,2019-05-16,4.2929,-0.46
93/A/NBP/2019,2019-05-15,4.3128,0.1
92/A/NBP/2019,2019-05-14,4.3085,0.13
91/A/NBP/2019,2019-05-13,4.3029,0.17
90/A/NBP/2019,2019-05-10,4.2955,-0.05
89/A/NBP/2019,2019-05-09,4.2977,0.15
88/A/NBP/2019,2019-05-08,4.2914,0.13
87/A/NBP/2019,2019-05-07,4.2858,0.03
86/A/NBP/2019,2019-05-06,4.2847,0.12
85/A/NBP/2019,2019-05-02,4.2795,-0.27
84/A/NBP/2019,2019-04-30,4.2911,-0.09
83/A/NBP/2019,2019-04-29,4.295,0.1
82/A/NBP/2019,2019-04-26,4.2906,-0.12
81/A/NBP/2019,2019-04-25,4.2959,0.15
80/A/NBP/2019,2019-04-24,4.2895,0.02
79/A/NBP/2019,2019-04-23,4.2886,0.2
78/A/NBP/2019,2019-04-19,4.2802,0.03
77/A/NBP/2019,2019-04-18,4.279,0.09
76/A/NBP/2019,2019-04-17,4.275,0.03
75/A/NBP/2019,2019-04-16,4.2737,-0.08
74/A/NBP/2019,2019-04-15,4.277,-0.18
73/A/NBP/2019,2019-04-12,4.2847,0.06
72/A/NBP/2019,2019-04-11,4.2821,-0.07
71/A/NBP/2019,2019-04-10,4.2852,-0.04
70/A/NBP/2019,2019-04-09,4.2871,-0.06
69/A/NBP/2019,2019-04-08,4.2897,-0.06
68/A/NBP/2019,2019-04-05,4.2921,0
67/A/NBP/2019,2019-04-04,4.2921,-0.05
66/A/NBP/2019,2019-04-03,4.2941,-0.15
65/A/NBP/2019,2019-04-02,4.3004,-0.07
64/A/NBP/2019,2019-04-01,4.3035,0.05
63/A/NBP/2019,2019-03-29,4.3013,0.03
62/A/NBP/2019,2019-03-28,4.2998,0.02
61/A/NBP/2019,2019-03-27,4.2991,0.05
60/A/NBP/2019,2019-03-26,4.297,-0.02
59/A/NBP/2019,2019-03-25,4.2978,0.2
58/A/NBP/2019,2019-03-22,4.2894,0.06
57/A/NBP/2019,2019-03-21,4.287,0.01
56/A/NBP/2019,2019-03-20,4.2864,-0.18
55/A/NBP/2019,2019-03-19,4.294,-0.12
54/A/NBP/2019,2019-03-18,4.2993,-0.1
53/A/NBP/2019,2019-03-15,4.3037,0.05
52/A/NBP/2019,2019-03-14,4.3015,0.02
51/A/NBP/2019,2019-03-13,4.3006,0.07
50/A/NBP/2019,2019-03-12,4.2976,-0.02
49/A/NBP/2019,2019-03-11,4.2983,-0.2
48/A/NBP/2019,2019-03-08,4.3068,0.11
47/A/NBP/2019,2019-03-07,4.3019,0.06
46/A/NBP/2019,2019-03-06,4.2992,-0.06
45/A/NBP/2019,2019-03-05,4.3018,0.08
44/A/NBP/2019,2019-03-04,4.2984,-0.22
43/A/NBP/2019,2019-03-01,4.3079,-0.1
42/A/NBP/2019,2019-02-28,4.312,-0.12
41/A/NBP/2019,2019-02-27,4.3173,-0.38
40/A/NBP/2019,2019-02-26,4.3338,-0.15
39/A/NBP/2019,2019-02-25,4.3402,0.03
38/A/NBP/2019,2019-02-22,4.3387,0.15
37/A/NBP/2019,2019-02-21,4.3322,-0.11
36/A/NBP/2019,2019-02-20,4.3371,0.16
35/A/NBP/2019,2019-02-19,4.3303,-0.03
34/A/NBP/2019,2019-02-18,4.3317,0.17
33/A/NBP/2019,2019-02-15,4.3243,-0.35
32/A/NBP/2019,2019-02-14,4.3394,0.19
31/A/NBP/2019,2019-02-13,4.3312,0.1
30/A/NBP/2019,2019-02-12,4.3268,0.22
29/A/NBP/2019,2019-02-11,4.3172,0.21
28/A/NBP/2019,2019-02-08,4.3082,0.15
27/A/NBP/2019,2019-02-07,4.3019,0.19
26/A/NBP/2019,2019-02-06,4.2936,0.16
25/A/NBP/2019,2019-02-05,4.2869,0.13
24/A/NBP/2019,2019-02-04,4.2813,0.25
23/A/NBP/2019,2019-02-01,4.2706,-0.22
22/A/NBP/2019,2019-01-31,4.2802,-0.35
21/A/NBP/2019,2019-01-30,4.2952,-0.05
20/A/NBP/2019,2019-01-29,4.2974,0.21
19/A/NBP/2019,2019-01-28,4.2885,-0.12
18/A/NBP/2019,2019-01-25,4.2935,-0.02
17/A/NBP/2019,2019-01-24,4.2942,0.17
16/A/NBP/2019,2019-01-23,4.2867,0.01
15/A/NBP/2019,2019-01-22,4.2862,-0.15
14/A/NBP/2019,2019-01-21,4.2928,-0.08
13/A/NBP/2019,2019-01-18,4.2964,0.21
12/A/NBP/2019,2019-01-17,4.2875,-0.13
11/A/NBP/2019,2019-01-16,4.2929,0.02
10/A/NBP/2019,2019-01-15,4.2922,-0.03
9/A/NBP/2019,2019-01-14,4.2936,-0.05
8/A/NBP/2019,2019-01-11,4.2957,-0.23
7/A/NBP/2019,2019-01-10,4.3055,0.15
6/A/NBP/2019,2019-01-09,4.2989,-0.06
5/A/NBP/2019,2019-01-08,4.3013,0.06
4/A/NBP/2019,2019-01-07,4.2989,-0.07
3/A/NBP/2019,2019-01-04,4.3018,-0.03
2/A/NBP/2019,2019-01-03,4.303,0.03
1/A/NBP/2019,2019-01-02,4.3016,0.04
252/A/NBP/2018,2018-12-31,4.3,0.07
251/A/NBP/2018,2018-12-28,4.2969,0.25
250/A/NBP/2018,2018-12-27,4.286,0.07
249/A/NBP/2018,2018-12-24,4.2832,-0.13
248/A/NBP/2018,2018-12-21,4.2889,0.09
247/A/NBP/2018,2018-12-20,4.2849,0.01
246/A/NBP/2018,2018-12-19,4.2846,-0.02
245/A/NBP/2018,2018-12-18,4.2853,-0.12
244/A/NBP/2018,2018-12-17,4.2906,-0.27
243/A/NBP/2018,2018-12-14,4.3021,0.2
242/A/NBP/2018,2018-12-13,4.2937,-0.13
241/A/NBP/2018,2018-12-12,4.2993,0.03
240/A/NBP/2018,2018-12-11,4.2982,0.17
239/A/NBP/2018,2018-12-10,4.2911,0.15
238/A/NBP/2018,2018-12-07,4.2845,-0.17
237/A/NBP/2018,2018-12-06,4.2919,0.05
236/A/NBP/2018,2018-12-05,4.2896,0.2
235/A/NBP/2018,2018-12-04,4.281,-0.02
234/A/NBP/2018,2018-12-03,4.2818,-0.2
233/A/NBP/2018,2018-11-30,4.2904,0.01
232/A/NBP/2018,2018-11-29,4.29,-0.22
231/A/NBP/2018,2018-11-28,4.2994,0.17
230/A/NBP/2018,2018-11-27,4.2919,0.08
229/A/NBP/2018,2018-11-26,4.2883,-0.21
228/A/NBP/2018,2018-11-23,4.2972,-0.21
227/A/NBP/2018,2018-11-22,4.3064,-0.01
226/A/NBP/2018,2018-11-21,4.307,-0.56
225/A/NBP/2018,2018-11-20,4.3314,0.17
224/A/NBP/2018,2018-11-19,4.3242,0.68
223/A/NBP/2018,2018-11-16,4.295,-0.05
222/A/NBP/2018,2018-11-15,4.297,0.04
221/A/NBP/2018,2018-11-14,4.2954,-0.09
220/A/NBP/2018,2018-11-13,4.2994,0.07
219/A/NBP/2018,2018-11-12,4.2962,0.14
218/A/NBP/2018,2018-11-09,4.2901,-0.12
217/A/NBP/2018,2018-11-08,4.2951,-0.05
216/A/NBP/2018,2018-11-07,4.2972,-0.33
215/A/NBP/2018,2018-11-06,4.3115,-0.07
214/A/NBP/2018,2018-11-05,4.3144,-0.23
213/A/NBP/2018,2018-11-02,4.3244,-0.16
212/A/NBP/2018,2018-10-31,4.3313,0.13
211/A/NBP/2018,2018-10-30,4.3258,0.22
210/A/NBP/2018,2018-10-29,4.3164,0.09
209/A/NBP/2018,2018-10-26,4.3125,0
208/A/NBP/2018,2018-10-25,4.3123,0.2
207/A/NBP/2018,2018-10-24,4.3036,0.12
206/A/NBP/2018,2018-10-23,4.2984,0.14
205/A/NBP/2018,2018-10-22,4.2922,-0.3
204/A/NBP/2018,2018-10-19,4.3049,0.19
203/A/NBP/2018,2018-10-18,4.2966,0.07
202/A/NBP/2018,2018-10-17,4.2936,0.04
201/A/NBP/2018,2018-10-16,4.2919,-0.02
200/A/NBP/2018,2018-10-15,4.2927,-0.22
199/A/NBP/2018,2018-10-12,4.3022,-0.36
198/A/NBP/2018,2018-10-11,4.3179,0.23
197/A/NBP/2018,2018-10-10,4.3082,-0.25
196/A/NBP/2018,2018-10-09,4.319,0.18
195/A/NBP/2018,2018-10-08,4.3112,-0.01
194/A/NBP/2018,2018-10-05,4.3117,0.06
193/A/NBP/2018,2018-10-04,4.309,0.33
192/A/NBP/2018,2018-10-03,4.2949,-0.06
191/A/NBP/2018,2018-10-02,4.2975,0.42
190/A/NBP/2018,2018-10-01,4.2795,0.19
189/A/NBP/2018,2018-09-28,4.2714,-0.23
188/A/NBP/2018,2018-09-27,4.2814,-0.12
187/A/NBP/2018,2018-09-26,4.2865,-0.17
186/A/NBP/2018,2018-09-25,4.2939,-0.36
185/A/NBP/2018,2018-09-24,4.3092,0.38
184/A/NBP/2018,2018-09-21,4.2929,0.04
183/A/NBP/2018,2018-09-20,4.2912,-0.04
182/A/NBP/2018,2018-09-19,4.2929,-0.23
181/A/NBP/2018,2018-09-18,4.303,0.14
180/A/NBP/2018,2018-09-17,4.2968,-0.29
179/A/NBP/2018,2018-09-14,4.3093,-0.08
178/A/NBP/2018,2018-09-13,4.3126,0.05
177/A/NBP/2018,2018-09-12,4.3103,0.06
176/A/NBP/2018,2018-09-11,4.3077,-0.14
175/A/NBP/2018,2018-09-10,4.3138,0.14
174/A/NBP/2018,2018-09-07,4.3079,-0.32
173/A/NBP/2018,2018-09-06,4.3218,0.08
172/A/NBP/2018,2018-09-05,4.3183,0.26
171/A/NBP/2018,2018-09-04,4.3073,0.28
170/A/NBP/2018,2018-09-03,4.2954,0
169/A/NBP/2018,2018-08-31,4.2953,0.08
168/A/NBP/2018,2018-08-30,4.2917,0.11
167/A/NBP/2018,2018-08-29,4.2871,0.33
166/A/NBP/2018,2018-08-28,4.2732,-0.04
165/A/NBP/2018,2018-08-27,4.2748,-0.12
164/A/NBP/2018,2018-08-24,4.2801,-0.16
163/A/NBP/2018,2018-08-23,4.2868,-0.16
162/A/NBP/2018,2018-08-22,4.2937,-0.38
161/A/NBP/2018,2018-08-21,4.3101,0.24
160/A/NBP/2018,2018-08-20,4.2997,-0.15
159/A/NBP/2018,2018-08-17,4.3061,-0.1
158/A/NBP/2018,2018-08-16,4.3105,0.24
157/A/NBP/2018,2018-08-14,4.3001,-0.22
156/A/NBP/2018,2018-08-13,4.3094,0.35
155/A/NBP/2018,2018-08-10,4.2942,0.53
154/A/NBP/2018,2018-08-09,4.2715,0.23
153/A/NBP/2018,2018-08-08,4.2619,0.15
152/A/NBP/2018,2018-08-07,4.2554,-0.28
151/A/NBP/2018,2018-08-06,4.2672,-0.2
150/A/NBP/2018,2018-08-03,4.2758,0.03
149/A/NBP/2018,2018-08-02,4.2745,-0.03
148/A/NBP/2018,2018-08-01,4.2758,-0.05
147/A/NBP/2018,2018-07-31,4.2779,-0.13
146/A/NBP/2018,2018-07-30,4.2836,-0.25
145/A/NBP/2018,2018-07-27,4.2945,0.04
144/A/NBP/2018,2018-07-26,4.2927,-0.25
143/A/NBP/2018,2018-07-25,4.3035,-0.51
142/A/NBP/2018,2018-07-24,4.3256,-0.01
141/A/NBP/2018,2018-07-23,4.3262,-0.03
140/A/NBP/2018,2018-07-20,4.3275,0.28
139/A/NBP/2018,2018-07-19,4.3155,0.28
138/A/NBP/2018,2018-07-18,4.3036,0.09
137/A/NBP/2018,2018-07-17,4.2998,-0.18
136/A/NBP/2018,2018-07-16,4.3076,-0.52
135/A/NBP/2018,2018-07-13,4.3302,0.09
134/A/NBP/2018,2018-07-12,4.3262,-0.14
133/A/NBP/2018,2018-07-11,4.3322,-0.08
132/A/NBP/2018,2018-07-10,4.3356,-0.06
131/A/NBP/2018,2018-07-09,4.338,-0.5
130/A/NBP/2018,2018-07-06,4.36,-0.53
129/A/NBP/2018,2018-07-05,4.3833,-0.31
128/A/NBP/2018,2018-07-04,4.3969,-0.02
127/A/NBP/2018,2018-07-03,4.3978,0.18
126/A/NBP/2018,2018-07-02,4.3899,0.65
125/A/NBP/2018,2018-06-29,4.3616,0.11
124/A/NBP/2018,2018-06-28,4.3566,0.31
123/A/NBP/2018,2018-06-27,4.343,0.13
122/A/NBP/2018,2018-06-26,4.3372,0.3
121/A/NBP/2018,2018-06-25,4.3242,0.22
120/A/NBP/2018,2018-06-22,4.3149,-0.4
119/A/NBP/2018,2018-06-21,4.3323,0.35
118/A/NBP/2018,2018-06-20,4.3171,0.13
117/A/NBP/2018,2018-06-19,4.3113,0.53
116/A/NBP/2018,2018-06-18,4.2887,0.2
115/A/NBP/2018,2018-06-15,4.2802,0.11
114/A/NBP/2018,2018-06-14,4.2757,-0.15
113/A/NBP/2018,2018-06-13,4.282,0.1
112/A/NBP/2018,2018-06-12,4.2776,0.14
111/A/NBP/2018,2018-06-11,4.2717,-0.45
110/A/NBP/2018,2018-06-08,4.2912,0.65
109/A/NBP/2018,2018-06-07,4.2634,-0.46
108/A/NBP/2018,2018-06-06,4.2829,0.06
107/A/NBP/2018,2018-06-05,4.2804,-0.3
106/A/NBP/2018,2018-06-04,4.2931,-0.5
105/A/NBP/2018,2018-06-01,4.3146,-0.11
104/A/NBP/2018,2018-05-30,4.3195,0.32
103/A/NBP/2018,2018-05-29,4.3056,0.06
102/A/NBP/2018,2018-05-28,4.3031,0.02
101/A/NBP/2018,2018-05-25,4.3022,0.16
100/A/NBP/2018,2018-05-24,4.2953,-0.2
99/A/NBP/2018,2018-05-23,4.3037,0.53
98/A/NBP/2018,2018-05-22,4.2812,-0.42
97/A/NBP/2018,2018-05-21,4.2991,0.08
96/A/NBP/2018,2018-05-18,4.2958,0.21
95/A/NBP/2018,2018-05-17,4.2868,-0.06
94/A/NBP/2018,2018-05-16,4.2893,0.16
93/A/NBP/2018,2018-05-15,4.2823,0.49
92/A/NBP/2018,2018-05-14,4.2615,0.11
91/A/NBP/2018,2018-05-11,4.2569,0.23
90/A/NBP/2018,2018-05-10,4.2473,-0.74
89/A/NBP/2018,2018-05-09,4.279,0.3
88/A/NBP/2018,2018-05-08,4.2662,0.35
87/A/NBP/2018,2018-05-07,4.2513,-0.6
86/A/NBP/2018,2018-05-04,4.2771,0.22
85/A/NBP/2018,2018-05-02,4.2675,1.12
84/A/NBP/2018,2018-04-30,4.2204,-0.13
83/A/NBP/2018,2018-04-27,4.2259,-0.31
82/A/NBP/2018,2018-04-26,4.2392,0.55
81/A/NBP/2018,2018-04-25,4.2159,0.43
80/A/NBP/2018,2018-04-24,4.198,0.43
79/A/NBP/2018,2018-04-23,4.1802,0.19
78/A/NBP/2018,2018-04-20,4.1724,0.14
77/A/NBP/2018,2018-04-19,4.1665,-0.03
76/A/NBP/2018,2018-04-18,4.1677,0.23
75/A/NBP/2018,2018-04-17,4.1582,-0.11
74/A/NBP/2018,2018-04-16,4.1628,-0.34
73/A/NBP/2018,2018-04-13,4.1769,-0.27
72/A/NBP/2018,2018-04-12,4.1882,-0.07
71/A/NBP/2018,2018-04-11,4.1911,-0.19
70/A/NBP/2018,2018-04-10,4.199,0.05
69/A/NBP/2018,2018-04-09,4.1967,-0.04
68/A/NBP/2018,2018-04-06,4.1984,-0.2
67/A/NBP/2018,2018-04-05,4.207,0.01
66/A/NBP/2018,2018-04-04,4.2065,-0.07
65/A/NBP/2018,2018-04-03,4.2094,0.02
64/A/NBP/2018,2018-03-30,4.2085,-0.02
63/A/NBP/2018,2018-03-29,4.2093,-0.01
62/A/NBP/2018,2018-03-28,4.2097,-0.16
61/A/NBP/2018,2018-03-27,4.2164,-0.36
60/A/NBP/2018,2018-03-26,4.2316,0.05
59/A/NBP/2018,2018-03-23,4.2295,0.08
58/A/NBP/2018,2018-03-22,4.2261,-0.37
57/A/NBP/2018,2018-03-21,4.2416,0.41
56/A/NBP/2018,2018-03-20,4.2242,0.16
55/A/NBP/2018,2018-03-19,4.2176,0.03
54/A/NBP/2018,2018-03-16,4.2162,-0.01
53/A/NBP/2018,2018-03-15,4.2168,0.13
52/A/NBP/2018,2018-03-14,4.2114,0.04
51/A/NBP/2018,2018-03-13,4.2097,0.37
50/A/NBP/2018,2018-03-12,4.1942,-0.11
49/A/NBP/2018,2018-03-09,4.1989,-0.08
48/A/NBP/2018,2018-03-08,4.2024,0.24
47/A/NBP/2018,2018-03-07,4.1922,0.07
46/A/NBP/2018,2018-03-06,4.1891,-0.01
45/A/NBP/2018,2018-03-05,4.1895,-0.22
44/A/NBP/2018,2018-03-02,4.1986,0.32
43/A/NBP/2018,2018-03-01,4.1854,0.18
42/A/NBP/2018,2018-02-28,4.1779,0.19
41/A/NBP/2018,2018-02-27,4.17,-0.04
40/A/NBP/2018,2018-02-26,4.1717,-0.05
39/A/NBP/2018,2018-02-23,4.1738,-0.17
38/A/NBP/2018,2018-02-22,4.1811,0.6
37/A/NBP/2018,2018-02-21,4.1562,0.22
36/A/NBP/2018,2018-02-20,4.1472,0.01
35/A/NBP/2018,2018-02-19,4.1467,-0.22
34/A/NBP/2018,2018-02-16,4.1559,0.07
33/A/NBP/2018,2018-02-15,4.153,-0.45
32/A/NBP/2018,2018-02-14,4.1716,-0.11
31/A/NBP/2018,2018-02-13,4.1764,-0.2
30/A/NBP/2018,2018-02-12,4.1846,-0.42
29/A/NBP/2018,2018-02-09,4.2024,0.7
28/A/NBP/2018,2018-02-08,4.1733,0.34
27/A/NBP/2018,2018-02-07,4.1593,0.11
26/A/NBP/2018,2018-02-06,4.1547,-0.09
25/A/NBP/2018,2018-02-05,4.1585,-0.07
24/A/NBP/2018,2018-02-02,4.1615,0.27
23/A/NBP/2018,2018-02-01,4.1504,0.04
22/A/NBP/2018,2018-01-31,4.1488,0.07
21/A/NBP/2018,2018-01-30,4.1461,0.09
20/A/NBP/2018,2018-01-29,4.1423,-0.13
19/A/NBP/2018,2018-01-26,4.1477,-0.04
18/A/NBP/2018,2018-01-25,4.1493,-0.35
17/A/NBP/2018,2018-01-24,4.1637,-0.18
16/A/NBP/2018,2018-01-23,4.1712,0.04
15/A/NBP/2018,2018-01-22,4.1696,-0.13
14/A/NBP/2018,2018-01-19,4.175,0.21
13/A/NBP/2018,2018-01-18,4.1663,-0.18
12/A/NBP/2018,2018-01-17,4.1739,-0.21
11/A/NBP/2018,2018-01-16,4.1825,0.31
10/A/NBP/2018,2018-01-15,4.1696,0.06
9/A/NBP/2018,2018-01-12,4.1669,-0.21
8/A/NBP/2018,2018-01-11,4.1758,-0.06
7/A/NBP/2018,2018-01-10,4.1784,0.01
6/A/NBP/2018,2018-01-09,4.1779,0.32
5/A/NBP/2018,2018-01-08,4.1647,0.25
4/A/NBP/2018,2018-01-05,4.1544,0.07
3/A/NBP/2018,2018-01-04,4.1515,-0.38
2/A/NBP/2018,2018-01-03,4.1673,-0.07
1/A/NBP/2018,2018-01-02,4.1701,-0.02
251/A/NBP/2017,2017-12-29,4.1709,-0.25
250/A/NBP/2017,2017-12-28,4.1815,-0.22
249/A/NBP/2017,2017-12-27,4.1909,-0.06
248/A/NBP/2017,2017-12-22,4.1935,-0.2
247/A/NBP/2017,2017-12-21,4.2018,0.1
246/A/NBP/2017,2017-12-20,4.1975,-0.09
245/A/NBP/2017,2017-12-19,4.2011,-0.29
244/A/NBP/2017,2017-12-18,4.2134,-0.2
243/A/NBP/2017,2017-12-15,4.2217,0
242/A/NBP/2017,2017-12-14,4.2216,0.14
241/A/NBP/2017,2017-12-13,4.2155,0.19
240/A/NBP/2017,2017-12-12,4.2077,0.09
239/A/NBP/2017,2017-12-11,4.2038,0.03
238/A/NBP/2017,2017-12-08,4.2026,-0.21
237/A/NBP/2017,2017-12-07,4.2115,-0.09
